11322211, 90.25, 10.65, 73.55
11322133, 126.75, 15.8, 87.15
11322212, 59.4, 18.5, 110.7
11322213, 69.55, 27.8, 147.7
11322221, 46.0, 8.75, 59.05
11322222, 52.7, 12.3, 83.85
11322223, 45.9, 22.2, 119.3
11322231, 23.75, 9.0, 49.7
11322232, 86.25, 11.15, 68.0
11322233, 51.85, 16.45, 91.35
11322311, 19.05, 16.2, 82.7
11322312, 19.05, 21.2, 107.7
11322313, 28.35, 32.3, 143.95
11322321, 3.9, 15.7, 63.3
11322322, 20.6, 19.35, 90.65
11322323, 45.0, 25.85, 129.55
11322331, 3.95, 15.15, 55.15
11322332, 18.8, 15.25, 75.7
11322333, 18.2, 23.85, 102.65
11323111, 137.95, 13.55, 98.75
11323112, 129.6, 20.9, 138.95
11323113, 128.7, 35.0, 177.2
11323121, 128.7, 10.95, 73.35
11323122, 127.55, 17.95, 103.25
11323123, 115.2, 28.1, 149.2
11323131, 123.55, 9.7, 59.1
11323132, 164.15, 15.3, 88.95
11323133, 134.35, 21.2, 112.8
11323211, 68.5, 16.05, 96.35
11323212, 70.45, 24.4, 144.95
11323213, 56.65, 41.85, 184.9
11323221, 36.15, 13.3, 84.2
11323223, 51.35, 32.5, 147.3
11323222, 78.6, 17.8, 118.65
11323231, 29.75, 10.7, 63.45
11323232, 77.7, 14.7, 93.95
11323233, 58.25, 20.5, 112.85
11323312, 32.65, 32.2, 146.25
11323311, 10.5, 21.05, 104.35
11323313, 41.45, 41.5, 175.35
11323321, 22.9, 18.65, 89.5
11323322, 29.2, 24.6, 117.4
11323323, 27.1, 34.75, 152.5
11323331, 6.55, 17.9, 77.85
11323332, 55.45, 21.15, 97.45
11323333, 27.85, 32.7, 125.85
11331111, 110.45, 6.55, 50.25
11331112, 154.35, 11.85, 89.95
11331113, 105.4, 23.25, 140.1
11331121, 136.1, 6.5, 48.9
11331122, 140.1, 10.3, 67.55
11331123, 119.95, 17.75, 115.45
11331131, 123.3, 5.6, 42.65
11331132, 157.25, 9.15, 57.75
11331133, 125.05, 14.55, 82.05
11331211, 30.45, 8.6, 54.75
11331212, 65.85, 14.0, 88.95
11331213, 52.3, 25.35, 134.15
11331221, 47.1, 8.15, 52.05
11331222, 45.4, 12.3, 78.35
11331223, 65.6, 19.4, 118.35
11331231, 36.35, 7.1, 41.85
11331233, 58.05, 16.9, 89.05
11331232, 41.55, 9.4, 60.55
11331311, 2.2, 13.5, 61.65
11331312, 13.5, 19.15, 95.6
11331313, 22.55, 27.2, 141.65
11331321, 1.6, 13.7, 52.35
11331322, 16.0, 16.45, 78.65
11331323, 15.35, 27.15, 116.9
11331331, 1.75, 13.0, 42.85
11331332, 5.45, 15.0, 63.1
11332111, 113.2, 10.7, 82.8
11331333, 27.85, 22.45, 98.45
11332112, 129.05, 18.95, 122.05
11332113, 86.35, 34.95, 177.95
11332121, 153.45, 10.9, 75.45
11332122, 130.7, 16.15, 103.15
11332123, 107.6, 28.35, 145.15
11332131, 167.9, 7.2, 47.3
11332132, 138.85, 12.65, 78.2
11332133, 113.2, 20.5, 116.25
11332211, 68.85, 11.9, 87.5
11332212, 43.6, 23.15, 126.85
11332213, 42.2, 35.8, 168.15
11332221, 33.65, 10.5, 70.6
11332222, 59.3, 16.4, 102.95
11332223, 66.7, 31.55, 149.55
11332231, 54.1, 11.25, 62.9
11332232, 58.65, 14.8, 82.4
11332311, 5.9, 17.0, 82.8
11332233, 48.1, 24.8, 123.9
11332312, 23.7, 24.35, 125.8
11332313, 28.7, 42.75, 166.95
11332321, 4.3, 17.25, 70.9
11332322, 19.35, 23.2, 108.05
11332323, 28.35, 35.45, 156.6
11332331, 4.25, 16.8, 58.65
11332332, 20.1, 20.45, 92.15
11332333, 25.05, 29.25, 127.55
11333112, 93.45, 32.95, 171.15
11333111, 126.45, 18.5, 121.05
11333113, 89.95, 45.7, 202.9
11333121, 133.35, 13.95, 92.75
11333122, 107.85, 23.45, 138.4
11333131, 128.55, 11.75, 78.2
11333123, 80.8, 39.55, 171.4
11333132, 104.1, 18.4, 106.3
11333133, 109.5, 26.15, 140.7
11333211, 39.2, 21.45, 120.0
11333212, 48.5, 34.45, 168.3
11333213, 44.15, 48.35, 190.8
11333221, 82.05, 15.6, 99.8
11333223, 43.25, 46.85, 175.15
11333222, 43.45, 25.85, 134.95
11333231, 50.25, 14.95, 92.05
11333232, 48.85, 21.2, 115.85
11333233, 46.95, 32.8, 143.55
11333311, 25.85, 21.9, 128.4
11333312, 27.05, 35.75, 166.05
11333313, 34.15, 54.4, 192.35
11333321, 13.4, 22.3, 115.35
11333322, 25.35, 30.75, 139.2
11333323, 25.3, 47.8, 171.6
11333331, 8.5, 18.3, 81.15
11333332, 22.95, 28.35, 112.0
11333333, 27.15, 37.1, 145.85
12111111, 120.4, 13.4, 106.2
12111112, 83.2, 36.1, 204.1
12111113, 61.55, 75.1, 240.2
12111122, 102.05, 26.45, 163.65
12111121, 119.1, 11.35, 88.95
12111123, 73.2, 58.6, 223.0
12111132, 110.1, 25.4, 143.0
